"iso3c","SPI.INDEX","SCI","SCI_rank","ODIN_score","ODIN_rank","odb","gdb","iiag_overall","iiag_stats","country","region","income","SI.POV.DDAY","SI.POV.GINI","GE.EST","NY.GDP.PCAP.KD","HD.HCI.OVRL","SN.ITK.DEFC.ZS","SH.STA.MMRT","SE.LPV.PRIM","SG.LAW.INDX","SH.H2O.SMDW.ZS","EG.ELC.ACCS.ZS","NV.IND.MANF.ZS","EN.POP.SLUM.UR.ZS","subsidies","EN.GHG.ALL.MT.CE.AR5","ER.MRN.PTMR.ZS","ER.LND.PTLD.ZS","DT.TDS.DECT.EX.ZS","sdg_index_score","hdi_value","env_perform_index","eci_value","press_free_score","better_life_index","undernourish","severe_food_insecurity"
"CUW",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Curacao","Latin America & Caribbean ","High income",NA,NA,NA,16787.3214342023,NA,NA,NA,NA,NA,NA,100,3.14013369726553,NA,NA,NA,0.0381738872,15.745778266,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cayman Islands","Latin America & Caribbean ","High income",NA,NA,1.187889862060548,78839.8096226928,NA,NA,NA,NA,NA,NA,100,0.9490988602901328,NA,NA,0.35276,0.0776730644,10.762769819999999,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ERI",NA,28.88888000000002,142,NA,NA,NA,NA,25.174999999999997,17.25,"Eritrea","Sub-Saharan Africa ","Low income",NA,NA,-1.7333681583404539,751.374899794668,NA,NA,324,NA,69.375,NA,53,NA,NA,0.00258,6.85938,0,1.9489564000000001,NA,NA,0.4916,30.366666666666667,NA,20.454,NA,NA,NA
"FRO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Faroe Islands","Europe & Central Asia","High income",NA,NA,NA,56654.84980675916,NA,NA,NA,NA,NA,NA,100,6.996881727677732,NA,NA,0.05098,0.0108311264,2.3290931236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gibraltar","Europe & Central Asia","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,NA,NA,NA,0.69176,2.5658719999999997,8.3586315626,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",NA,NA,NA,51.833333333333336,84.16666666666667,NA,NA,NA,NA,"Greenland","Europe & Central Asia","High income",NA,NA,0.7643525838851928,48370.790735441464,NA,NA,NA,NA,NA,NA,100,3.083536094335348,NA,NA,0.5404,4.5158801462,41.207203862,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guam","East Asia & Pacific","High income",NA,NA,0.5621548086404802,34442.09377898618,NA,NA,NA,NA,NA,99.059791733307,100,NA,NA,NA,0.04058,0.017346720000000003,7.7069901838,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HKG",NA,NA,NA,75.28,13.4,NA,49,NA,NA,"Hong Kong SAR, China","East Asia & Pacific","High income",NA,NA,1.59150023460388,43406.4626178401,0.8145488381385799,2.5,NA,5.39016532897949,90.875,100,100,0.958025524021498,NA,0.55886,42.2088,0,41.883679048,NA,NA,0.9491999999999999,NA,1.0945589542388916,59.28,NA,2.5,NA
"IMN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isle of Man","Europe & Central Asia","High income",NA,NA,NA,90265.16654793416,NA,NA,NA,NA,NA,99.3019181503001,100,2.148737238474888,NA,NA,NA,0,5.4534442962,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIE",NA,NA,NA,50.54,80.3,NA,NA,NA,NA,"Liechtenstein","Europe & Central Asia","High income",NA,NA,1.598448610305786,167187.15730982,NA,NA,NA,NA,NA,100,100,35.77555998972654,NA,NA,NA,NA,42.543212766,NA,NA,0.9338000000000001,NA,NA,81.8,NA,NA,NA
"MAC",NA,NA,NA,43.8,102.8,NA,NA,NA,NA,"Macao SAR, China","East Asia & Pacific","High income",NA,NA,1.095821690559388,49126.86858599966,0.7891948938369752,9.52,NA,7.18974161148071,NA,100,100,0.778566868518507,NA,0,2.47804,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.166666666666667,NA
"MAF",NA,NA,NA,NA,NA,NA,NA,NA,NA,"St. Martin (French part)","Latin America & Caribbean ","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,96.63256205800468,100,NA,NA,NA,NA,96.42509759,12.77157678,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",NA,NA,NA,24.6,180,NA,NA,NA,NA,"Monaco","Europe & Central Asia","High income",NA,NA,1.995350551605224,196007.9830439488,NA,NA,NA,NA,NA,100,100,NA,NA,NA,NA,99.729724268,19.3700665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNP",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern Mariana Islands","East Asia & Pacific","High income",NA,NA,NA,18430.05956347786,NA,NA,NA,NA,NA,90.6391752577319,100,NA,NA,NA,0.0037,32.937246402,7.6611666728,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCL",NA,NA,NA,NA,NA,NA,31,NA,NA,"New Caledonia","East Asia & Pacific","High income",NA,NA,NA,30858.7237060533,NA,5.8999999999999995,NA,NA,NA,96.72903436163124,100,5.60354479440873,NA,NA,5.86446,96.260247776,59.65821047,NA,NA,NA,NA,NA,NA,NA,5.233333333333333,NA
"PRI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puerto Rico","Latin America & Caribbean ","High income",NA,NA,-0.33433993458747857,29337.13295280042,NA,NA,31.4,NA,83.25,99.8731075904989,100,46.93340787756082,NA,0,15.18802,1.8024166308,7.3154035178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income",NA,NA,-1.491531252861022,NA,NA,45.3,106.8,NA,NA,66.44188504042151,52.18,NA,NA,NA,81.75116,0.022085293,2.4353417594,NA,NA,NA,NA,NA,17.028,NA,44.233333333333334,NA
"PYF",NA,NA,NA,NA,NA,NA,NA,NA,NA,"French Polynesia","East Asia & Pacific","High income",NA,NA,NA,20681.74173188864,NA,5.36,NA,NA,NA,82.83482905024178,100,4.81237186637337,NA,NA,1.13664,0.0270348968,1.9970685592000001,NA,NA,NA,NA,NA,NA,NA,5.466666666666667,NA
"SMR",NA,NA,NA,28.666666666666668,168.66666666666666,NA,NA,NA,NA,"San Marino","Europe & Central Asia","High income",NA,NA,1.6101042032241821,46684.22127817812,NA,NA,NA,NA,82,100,100,32.42124649354052,NA,NA,NA,NA,NA,NA,NA,0.856,NA,NA,NA,NA,NA,NA
"SXM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)","Latin America & Caribbean ","High income",NA,NA,NA,31603.22212764604,NA,NA,NA,NA,NA,NA,100,1.20197033682081,NA,NA,NA,8.699416195,0.43633329480000005,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turks and Caicos Islands","Latin America & Caribbean ","High income",NA,NA,NA,20678.53669994908,NA,NA,NA,NA,NA,47.109525059624836,99.84,0.630247217304049,NA,NA,0.1037,0.0971331104,44.367422402,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VGB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"British Virgin Islands","Latin America & Caribbean ","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,0.07706,0.0041158142,9.108814128,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VIR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virgin Islands (U.S.)","Latin America & Caribbean ","High income",NA,NA,0.6711103200912476,36688.07955464932,NA,NA,NA,NA,NA,97.9359935454068,100,NA,NA,NA,0.037380000000000004,0.7793772264,14.04244308,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XKX",NA,40.88888666666666,130.8,50.7,78.6,19,40,NA,NA,"Kosovo","Europe & Central Asia","Upper middle income",0.4,29,-0.24702197909355145,4438.98218806466,NA,NA,NA,37.9216194152832,91.875,NA,NA,12.96136368829218,NA,NA,NA,NA,NA,10.745430370317516,NA,NA,NA,NA,68.38,NA,NA,NA
